ID,Dept,Number,Call,Credits,Taken,Undergrads,Name,Department,Culpa,,
ARCHA4781,,,71896,3,1,1,"Surface, Screen and Structure",Architecture,,,
ARCHA6768,,,67546,3,1,1,Arch Metals,Architecture,,,
ARCHA4628,,,26096,3,1,1,Acoustics,Architecture,,,
FRENX1204,,,3061,3,7,4,Intermediate French II,French,5671,,
FRENX3006,,,4086,3,1,0,Composition and Conversation,French,4331,,
FRENX3016,,,4113,3,1,0,Advanced Oral French,French,,,
FINCB8345,,,26014,3,1,0,Entrepreneurial Finance,Business,,,
FINCB9327,,,19280,3,2,0,(Phd) Adv Topics In Asset Pric,Business,,,
ENGLX3110,,,4251,3,2,0,Intro to Poetry Writing,English & Comp-Lit,3763,,
MGMTB7519,,,68759,3,3,1,Launching New Ventures,Other,,,
AHISH3992,,,61357,3,1,0,"Art Mod, 17E and 18E",Art History,,,
ANTHH3992,,,86561,3,1,0,Anthro and Socio Des Medias,Anthropology,,,
FRENH3432,,,20983,3,1,0,French Language Practicum,French,,,
FRENH3447,,,88289,3,1,0,Acad Writing In Hum and Soc Sci,French,,,
FRSTH3992,,,64541,3,1,0,Us/France - Regarsa Crois,Other,,,
REIDH0002,,,72851,12,2,0,Full-Time Reid Hall Program I,Other,,,
HISTW3663,,,87697,3,1,0,Mexico From Revol to Democracy,History,4004,,
ELENE6999,ELEN,6999,17053,1,63,1,Curricular Practical Training,Electrical Engineering,,,
MDESW1609,,,29693,5,8,6,Hindi For Heritage Speakers I,Mid. East, South Asian, African Stud.,
PSYCW2650,,,64244,3,5,4,Intro to Cultural Psychology,Psychology,6018,,
DNCEX2254,,,7041,1,5,4,Classical Indian I,Dance,,,
DNCEX3338,,,5555,1,3,2,Contact Improvisation,Dance,,,
EEMEE8601,MECE,8601,18844,3,9,1,Adv Topics In Control Theory,Electrical Engineering,,,
ARCHV3121,,,4645,3,7,6,Urban Praxis: Soc Theory Arch,Architecture,,,
PLANA4112,,,95948,3,1,0,Physical Structure of Cities,Other,,,
SUMAK4130,,,84530,3,4,0,Sustainable Cities,Continuing Education,,,
AHISV3201,,,18979,3,16,15,The Arts of China,Art History,,,
CHNSW4005,,,19348,5,3,2,Advanced Chinese W,East Asian Lang. & Cult.,,,
HNGRW1102,,,20227,4,2,1,Elementary Course II,Other,6758,,
DNCEX1137,,,7379,1,8,7,Ballet II,Dance,,,
HNGRW1201,,,11177,4,1,0,Intermediate Hungarian I,Other,,,
HNGRW1202,,,23029,4,1,0,Intermediate Course II,Other,,,
MGMTB8521,,,17701,3,5,2,Lean Launchpad,Other,,,
SOCIW2240,,,26687,3,5,3,Economy and Society,Sociology,5631,,
CHENE4630,CHEN,4630,85950,3,5,4,Topics In Soft Materials,Chemical Engineering,,,
MDESW3541,,,23303,3,1,1,Zionism: a Cultural Perspective,Mid. East, South Asian, African Stud.,1085
MDESW3042,,,26293,3,2,2,Palestinian-Israeli Polit/Soc,Mid. East, South Asian, African Stud.,6058
MDESW3043,,,87297,0,2,2,Palestinian-Israeli Pol/Soc Ds,Mid. East, South Asian, African Stud.,
RELIV3000,,,72823,3,2,2,Buddhist Ethics,Religion,,,
POLIW1101,,,76861,4,1,0,Elementary Polish I,Other,619,,
POLIW1102,,,71990,4,1,0,Elementary Polish II,Other,,,
POLIW1201,,,64631,4,1,0,Intermediate Polish I,Other,2797,,
PHYSC1001,,,12270,3,1,0,Physics For Poets,Physics,254,,
COMSE6181,COMS,6181,67065,3,34,1,Advanced Internet Services,Computer Science,2485,,
MATHG6071,,,85846,3,18,1,Numerical Methods In Finance,Math,,,
ELENE9501,ELEN,9501,21546,3,8,0,Sem-Electrical Power Networks,Electrical Engineering,,,
MUSIV3172,,,25089,3,3,3,20Th Century Music,Music,,,
ITALV3335,,,17788,3,2,1,Advanced Italian I,Other,,,
CHNSW4018,,,79694,4,3,2,Readings In Modern Chinese,East Asian Lang. & Cult.,673,,
ENGLW3150,,,75509,3,2,1,"Immigrarion,Relocatn, Diaspora",English & Comp-Lit,,,
JPNSW4017,,,10399,4,2,0,Fourth Year Japanese I,East Asian Lang. & Cult.,5459,,
EAASV3350,,,72826,3,3,2,Japanese Fiction and Film,East Asian Lang. & Cult.,5867,,
BIOLW3995,,,16967,2,9,6,Crossroads In Bioethics,Biology,1744,,
PHILV1401,,,1435,3,6,1,Introduction to Logic,Philosophy,236,,
EECSE6321,ELEN,6321,72851,4,69,4,Adv Digital Electronic Circuit,Other,,,
ENGLW3280,,,12846,3,2,0,Tudor-Stuart Drama,English & Comp-Lit,5493,,
ENGLX3163,,,8079,3,1,0,Shakespeare I,English & Comp-Lit,,,
DNCEX2139,,,2978,1,7,4,Ballet IV,Dance,,,
MRKTB8621,,,67722,3,5,0,"Managing Brands, Identity and Ex",Other,,,
SPANW3300,,,24374,3,23,15,Adv Language Through Cont,Spanish & Portuguese,5454,,
CANTW1101,,,75965,4,2,1,Elementary Cantonese I,Other,,,
CANTW1102,,,21226,4,1,0,Elementary Cantonese II,Other,,,
HISTW3302,,,16993,3,5,4,European Catastrophe,History,,,
POLSW4134,,,73319,3,1,0,Modern Political Thought,Political Science,3773,,
HISTW3004,,,76046,3,1,0,Mediterranean World In 2nd C Bc,History,,,
MDESW4911,,,29450,4,1,0,Advanced Turkish II,Mid. East, South Asian, African Stud.,
MDESW4910,,,10089,4,1,0,Advanced Turkish I,Mid. East, South Asian, African Stud.,
EAASW4277,,,11348,4,2,1,Japanese Anime and Beyond,East Asian Lang. & Cult.,,,
MECHE4320,MECE,4320,83300,3,12,1,Intro to Combustion,Other,,,
ENGLZ0001,,,73324,0,8,1,Listen and Speak For Int'L Studs,English & Comp-Lit,,,
BUECB8315,,,26248,1,6,0,Game Theory and Business,Other,,,
HISTW3478,,,12743,3,5,3,Us Intellectual Hist 1865-Pres,History,4511,,
SPANX3469,,,9783,3,1,0,Pan-Americanism,Spanish & Portuguese,,,
MDESW1101,,,65045,4,2,1,Elementary Tamil I,Mid. East, South Asian, African Stud.,
EESCV1600,,,29559,3,4,1,Earth Resources and Sustain Dev,Earth/Environmental Science,5848,,
QMSSG4062,,,29040,4,5,0,Social Network Analysis,Other,,,
VIARR3332,,,71147,3,2,1,Sculpture III,Visual Arts,,,
ANTHV2014,,,70336,3,6,5,Archaeology and Africa,Anthropology,6680,,
MDESW1211,,,86698,5,7,4,First Year Arabic II,Mid. East, South Asian, African Stud.,2107
MDESW1214,,,60705,5,2,1,Second Year Arabic I,Mid. East, South Asian, African Stud.,1288
POLSW3690,,,97546,3,3,2,International Law,Political Science,,,
POLSW3699,,,69703,0,3,2,International Law-Disc,Political Science,,,
MUSIV1594,,,5085,1,1,1,Barnard-Columbia Chorus I,Music,,,
MECSE6615,MECE,6615,94267,3,31,3,Robotic Manipulation,Other,,,
PHEDX1591,,,7079,1,1,1,Cardio/Body Sculpt,Physical Education,,,
HBSVY4010,,,50641,3,1,0,"Food, Nutrition and Behavior",Other,,,
ECONG4527,,,62194,3,3,1,Econ Org and Developmnt of China,Economics,45,,
MDESW1615,,,67837,5,2,0,Urdu For Heritage Speakers,Mid. East, South Asian, African Stud.,
PSYCX1129,,,1469,3,1,0,Developmental Psychology-Lec,Psychology,,,
THTRV3134,,,8247,3,1,0,Lighting Design,Other,,,
BIOLW3500,,,62040,3,10,9,Individual Topics,Biology,5387,,
ELENE1101,ELEN,1101,75327,3,8,5,The Digital Information Age,Electrical Engineering,5311,,
EAASW4102,,,9998,4,2,2,Crit Approaches E.Asia So,East Asian Lang. & Cult.,,,
CHEMW3545,,,12831,3,13,9,Intensive Organic Chem Lab,Chemistry,,,
MGMTB9508,,,27594,3,2,0,(Phd) Research Methods,Other,,,
MGMTB9507,,,12432,3,1,0,(Phd) Organization Theory,Other,,,
COMSE6900,COMS,6900,61398,3,4,0,Tutorial In Computer Science,Computer Science,,,
RUSSW4346,,,91396,3,1,0,Folklore and the Folkloric,Other,,,
BINFG4001,,,18250,3,5,0,Intro-Comp Appl-Hlth Cre/Biomd,Other,6706,,
PHYSW1403,,,23293,3,87,22,General Physics-Lectures,Physics,4457,,
GERMV1201,,,62231,4,16,13,Intermediate German I,Other,,,
PHYSW1494,,,60635,3,71,24,Intro to Experimental Phys-Lab,Physics,1163,,
PHYSW3002,,,86529,3,3,0,From Quarks to the Cosmos,Physics,5480,,
MATHV3386,,,27358,3,8,5,Differential Geometry,Math,1447,,
ASPHV1900,,,75110,1,7,5,Sem-Contemp Physics/Astronomy,Other,,,
SIPAU6200,,,71298,3,3,0,Accounting For Int and Pub Affrs,Other,5868,,
PLANA6052,,,62747,3,1,0,Planning Law,Other,,,
CHNSW4008,,,23444,3,4,0,Readings In Classical Chinese,East Asian Lang. & Cult.,,,
MRKTB8629,,,66506,1,2,0,Entertainment Marketing and The,Other,,,
ELENE6779,ELEN,6779,93747,3,31,0,"Principles, 4G Wireless",Electrical Engineering,,,
BISTP8120,,,86996,3,1,0,Analysis of Categorical Data,Other,,,
STATW4325,,,22358,3,3,0,Generalized Linear Models,Statistics,,,
BISTP9109,,,72646,4,1,0,Theory of Stat Inference I,Other,,,
EECSE6890,ELEN,6890,25552,3,23,0,Topics-Information Processing,Other,,,
ACCTB7110,,,60918,3,3,0,Financial Statement Analysis,Other,,,
APPHE6380,APAM,6380,77350,3,13,1,Health Physics Practicum,Applied Physics/Math,,,
PHYSW4003,,,75515,3,13,2,Advanced Mechanics,Physics,6268,,
MRKTB9601,,,20169,1,9,0,Strategy Consulting Skill,Other,,,
INAFU6022,,,75283,3,4,0,Economics of Finance,International & public affairs,,,
STATW4635,,,78279,3,10,0,Stochastic Processes For Fin,Statistics,,,
MECEE4502,MECE,4502,14788,3,16,0,Computatnl Geomtry For Cad/Cam,Mechanical Engineering,,,
PHYSG6038,,,20937,4,4,0,Quantum Mechanics II,Physics,,,
CHEMC1407,,,28540,0,151,87,General Chemistry I - Rec,Chemistry,,,
EAEEE3200,EAEE,3200,75535,3,35,25,Transport/Chem Rate Phenomena,Earth/Environmental Engineering,,,
HISTX3499,,,1494,3,1,1,Environmental Hist of U.S.,History,,,
MATHX2006,,,5518,3,6,4,Combinatorics,Math,6039,,
CATLW1120,,,69136,4,2,2,Comprehensive Beg Catalan,Other,,,
MRKTB7601,,,96049,3,1,0,Marketing Plans Workshop,Other,,,
CHEMX3231,,,7716,3,4,4,Organic Chemistry II-Lec,Chemistry,225,,
EAASW4160,,,98456,3,2,2,Cultures In Colonial Korea,East Asian Lang. & Cult.,,,
HISTW3406,,,27719,3,1,1,American Beginnings,History,3500,,
HISTW3535,,,61636,3,10,8,Hist of the City of New York,History,54,,
DNCEX1247,,,3436,1,2,2,Beginning Jazz Dance,Dance,,,
FRENW1205,,,25649,8,1,1,Accelerated Inter Fren I + II,French,5894,,
FRENW3334,,,64078,3,1,1,Major Literary Works Sinc,French,5232,,
FILMW3010,,,25942,3,1,1,Cinema History IV: After 1990,Other,,,
FILMW3012,,,21246,0,1,1,Cinema Hist IV: After 1990-Disc,Other,,,
ASCEV2375,,,9365,0,38,27,Intro East Asian Civ: Tibet-Dis,East Asian Lang. & Cult.,,,
HISTC4952,,,20330,3,3,3,Supervised Individual Rsrch,History,,,
SOCIW2230,,,60280,3,1,1,Food and the Social Order,Sociology,,,
AMSTX3300,,,9317,4,1,1,The Wealth of Natives,Other,,,
ANTHV3872,,,24816,4,3,3,Social Studies of Energy,Anthropology,,,
FINCB9326,,,67420,1,1,0,(Phd) Financial Econometr,Business,,,
MATHV3901,,,3481,3,3,3,Supervised Readings I,Math,,,
MATHG4343,,,77380,4,1,1,Lie Groups and Representations,Math,6698,,
MATHV3902,,,17850,3,2,2,Supervised Readings II,Math,,,
MATHG4152,,,76261,4,1,1,Analysis II,Math,,,
MATHG4176,,,25149,4,1,1,Complex Analysis/Riemann Surf,Math,,,
MATHG4402,,,77052,4,1,1,Modern Geometry,Math,,,
PSYCX2151,,,7929,3,10,5,Organizational Psychology,Psychology,4232,,
SOCIW3261,,,15944,3,1,1,Sexuality and Society,Sociology,6853,,
PHILW3960,,,68187,4,2,2,Epistemology,Philosophy,,,
PHILW3963,,,16090,0,2,2,Epistemology - Rec,Philosophy,,,
HISTW3488,,,27875,3,6,5,Warfare In the Modern World,History,,,
ENGLW4670,,,75591,3,1,1,American Film Genres,English & Comp-Lit,4089,,
SOCWT6020,,,16952,3,1,1,Second Year Field Work,Other,,,
MUSIG6610,,,16952,3,2,2,Sound: Advanced Topics I,Music,,,
CHEMC2408,,,28036,1,20,18,1St Year Sem In Chemical Res,Chemistry,,,
BACLE0001,ENGI,1,62657,0,1,1,Casb: Barcelona Program I,Other,,,
CATLK1103,,,61901,4,1,1,Comprehensive Elem Catala,Other,,,
SPANK1992,,,56596,4,2,2,Language and Culture Pro-Seminar,Spanish & Portuguese,,,
SPANK3594,,,62053,4,1,1,Civil War/Historical Memo,Spanish & Portuguese,,,
AHISW3234,,,11098,3,1,1,Medieval Art II,Art History,,,
AHISW3236,,,97252,0,1,1,Medieval Art II - Disc,Art History,,,
EAASW4548,,,8723,4,1,1,Tibetan Cultures and Societ,East Asian Lang. & Cult.,,,
MRKTB8635,,,16004,3,4,1,"Marketing the Arts, Culture and ",Other,,,
HISTW3902,,,16618,3,10,9,History of the World to 1,History,,,
EESCX3040,,,6952,3,3,3,Environmental Law,Earth/Environmental Science,,,
ECONX3011,,,9446,3,1,1,Inequality and Poverty,Economics,,,
PHYSG4012,,,12451,3,3,3,String Theory,Physics,,,
AFASC1001,,,86596,3,21,14,Intro to African-Amer Studies,Other,2,,
AFASC1010,,,91751,0,21,14,Intro-Afr-Amer Studies - Disc,Other,,,
EESCW4926,,,18381,3,4,3,Intro to Chemical Oceanography,Earth/Environmental Science,,,
RELIW4120,,,5390,4,1,1,Gender In Anc Christianit,Religion,,,
FILMW3302,,,18100,0,5,5,Topics In American Film,Other,,,
RELIV3311,,,350,3,1,1,Islam In Post-Colonial Wo,Religion,,,
WRITW3001,,,88099,3,2,2,Advanced Fiction Workshop,Other,157,,
CSERW3490,,,18284,4,2,2,Post 9/11 Immigration Policies,Other,,,
ENGLX3117,,,9348,3,1,1,Fiction Writing,English & Comp-Lit,,,
ECONX3012,,,4244,3,1,1,The Economics of Education,Economics,2453,,
POLSW3285,,,22595,3,7,6,Freedom of Speech and Press,Political Science,1116,,
ECONX3099,,,3719,3,1,1,Independent Study,Economics,,,
FILMW3000,,,29566,3,10,7,Intro to Film and Media Studies,Other,,,
FILMW3002,,,98246,0,10,7,Intro-Film and Media Studies-Dis,Other,,,
COMSW1404,COMS,1404,92101,1,56,19,Emerging Scholars Prog Seminar,Computer Science,,,
FILMX3245,,,7110,3,13,10,American Television Drama,Other,,,
FILMX3246,,,3482,0,11,9,American Television Drama,Other,,,
HISTW3701,,,76985,3,1,1,The Ottoman Empire,History,6750,,
ENGLF1010,,,26699,3,8,5,University Writing,Core,6247,,
ECONW4913,,,74193,4,1,0,Int'L Monetary Economics,Economics,1506,,
PLANA6346,,,79283,3,2,0,Planning In Emerging Economies,Other,,,
PLANA6434,,,23296,3,2,1,Intro to Transportation Plan,Other,,,
CHEMX3230,,,7359,3,1,1,Organic Chemistry I-Lectures,Chemistry,4618,,
AHISW3230,,,15313,3,7,3,Medieval Architecture,Art History,1599,,
AHISW3233,,,96106,0,5,2,Medieval Architecture-Disc,Art History,,,
URBSV3562,,,3848,4,1,1,City In Beta: Public Parti,Other,,,
HSEAW3880,,,19087,3,2,1,History of Modern China I,East Asian Lang. & Cult.,2493,,
EARLW4127,,,62496,4,5,5,Poetry In Buddhist Lit,Other,,,
RELIW4015,,,76497,4,5,4,Reincarnation and Technology,Religion,,,
PHYSG6010,,,71308,3,5,1,Physical Cosmology,Physics,,,
ECONW4998,,,26788,2,1,1,Supervised Independent Study,Economics,,,
STATW2026,,,27171,3,1,1,Applied Statistical Methods II,Statistics,,,
POLSW3218,,,13818,3,1,0,Mass Media and Amer Democracy,Political Science,,,
RELIV3411,,,26033,3,16,12,Tantra In Asia and the We,Religion,,,
PHYSW1493,,,11298,3,126,19,Intro to Experimental Phys-Lab,Physics,1163,,
ANTHW3998,,,12796,4,2,2,Supervised Individual Research,Anthropology,,,
DNCEX2570,,,4251,3,6,4,Dance In New York City,Dance,,,
ENGLW3034,,,73447,3,4,4,Canterbury Tales,English & Comp-Lit,436,,
ENGLW4621,,,68567,3,1,1,The Harlem Renaissance,English & Comp-Lit,5958,,
ENGLW4504,,,69639,3,3,3,"Yeats, Eliot, Auden",English & Comp-Lit,,,
EESCW4040,,,63006,3,3,2,Clim Thermodyn/Energy Transfer,Earth/Environmental Science,,,
PSYCW2235,,,77668,3,18,11,Thinking and Decision Making,Psychology,433,,
SOCIW3010,,,17380,4,2,1,Methods For Social Research,Sociology,5494,,
BINFG6001,,,62148,3,6,2,Projects-Biomedical Informatcs,Other,,,
HISTW3811,,,89281,3,10,5,S Asia II: Empire/Its Aftr,History,,,
DNCEX3138,,,2707,0,10,7,Ballet V,Dance,,,
LINGW4190,,,73596,3,2,2,Discourse Analysis,Other,,,
ENGLW3985,,,17379,4,1,1,Film Noir,English & Comp-Lit,,,
FILMW3300,,,94256,3,5,5,Tpcs In Amer Cinema: Come,Other,,,
AHISX3673,,,4585,3,5,5,Intro History of Photography,Art History,2129,,
ENGLW4612,,,16048,3,2,2,Jazz and American Culture,English & Comp-Lit,149,,
CLMEW4031,,,76346,4,8,3,Cinema and Soc In Asia and Africa,English & Comp-Lit,1274,,
MUSIV3395,,,24116,3,4,4,Listening to Hip-Hop,Music,,,
CPLSG4090,,,25952,4,1,1,Humanism and the Human,English & Comp-Lit,,,
PHILV3352,,,1435,3,2,1,20Th Cen European Philoso,Philosophy,3813,,
CPLSG4075,,,74238,3,2,2,"Philosophy, Anthro and Politics",English & Comp-Lit,,,
CLENG6628,,,24581,3,1,1,The Epistemolgy of Edward Said,English & Comp-Lit,,,
CLPSG4200,,,73045,4,1,1,Freud,Other,,,
EESCG6908,,,73530,4,4,0,Quant Methods of Data Analysis,Earth/Environmental Science,,,
EESCG6930,,,76444,3,1,0,Ocean Dynamics,Earth/Environmental Science,,,
ARCHV3290,,,2863,3,1,1,Curating Architecture,Architecture,,,
MUSIV2026,,,61700,3,1,1,The Symphony,Music,,,
MUSIV3138,,,13092,3,5,4,The Music of Brahms,Music,,,
SOCIX3207,,,1764,3,2,2,"Music, Race and Identity",Sociology,,,
MUSIV2030,,,23280,3,4,3,Jewish Music In New York,Music,,,
ENTAW3785,,,77034,4,1,1,Contemporary Theater,Other,,,
HUDKY4035,,,33467,3,1,0,Technology and Human Development,Other,,,
MUSIV2430,,,26221,3,6,6,Listen/Sound-Cross-Cultl Persp,Music,6838,,
SOCIW3214,,,27982,3,2,2,Immigration-Transform-Amer Soc,Sociology,,,
MUSIX1001,,,3023,3,3,2,An Introduction to Music I,Music,491,,
EEEBW4321,,,21331,4,4,4,"Hum Nature: Dan,Race and Identity",Other,,,
ARCHV1010,,,3852,3,5,4,Design Futures: New York C,Architecture,,,
VIARR3202,,,17636,3,3,1,Painting II,Visual Arts,,,
ENGLW3960,,,64783,4,1,1,19Th Century Thrillers,English & Comp-Lit,380,,
MSAEE3010,APAM,3010,85782,3,21,15,Intro to Materials Science I,Applied Physics/Math,,,
MSAEE4201,APAM,4201,83030,3,43,3,Materials Thermodyn/Phase Diag,Applied Physics/Math,,,
SCNCC1000,,,86100,4,1,1,Frontiers of Science,Core,,,
SCNCC1100,,,93497,0,1,1,Frontiers of Science-Disc,Other,,,
MUSIV3400,,,82699,3,3,3,Topics In Music and Society,Music,,,
BIOLW3510,,,11899,0,1,1,Indep Biological Research,Biology,,,
SLCLW3001,,,68364,3,10,9,Slavic Cultures,Other,,,
CLCVW3111,,,28453,3,6,3,Plato and Confucius: Comp Anc Phil,Other,6865,,
CHENE4890,CHEN,4890,88011,3,43,17,Biopharmaceuticals Product Dev,Chemical Engineering,,,
EAEEE4011,EAEE,4011,27407,3,22,1,Indus Ecology of Manufacturing,Earth/Environmental Engineering,,,
HISTX3180,,,7891,3,2,1,"Merchants, Pirates, and Slaves",History,4365,,
CLRSW4022,,,2814,3,1,1,Russia and Asia Orient-Eura,Other,,,
ANTHV3008,,,8283,3,2,2,Maximum Cinemas: India/Nig,Anthropology,6721,,
RELIV1710,,,76397,3,5,3,God,Religion,,,
YORUW1101,,,76544,4,2,2,Elementary Yoruba I,Other,,,
BMENE6301,BMEN,6301,97547,3,10,0,Modeling of Biol Tiss With Fem,BioMedical Engineering,,,
ECONG6908,,,67596,3,3,0,Global Economic Policy,Economics,,,
INAFU6045,,,61849,3,4,0,International Capital Markets,International & public affairs,,,
EMPAU6010,,,82548,3,1,0,Accounting For Public Affairs,Other,,,
CSERW3970,,,20866,4,2,2,Arabs In Literature and Film,Other,,,
CHEMG4071,,,80787,4,3,2,Inorganic Chemistry,Chemistry,,,
CHEMW3098,,,81282,4,2,2,Supervised Independent Res,Chemistry,,,
THTRV3000,,,5245,3,3,1,Theatre Trad Global Conte,Other,6508,,
THTRV2007,,,2270,3,3,1,Scene Lab,Other,6673,,
FILMW3007,,,27531,0,2,2,Cinema Hist II-1930-1960-Dis,Other,,,
EESCW4835,,,78532,3,1,1,Wetlands and Climate Change,Earth/Environmental Science,,,
DNCEX1446,,,1332,1,3,2,Tap I,Dance,,,
FILMW3830,,,63046,3,1,1,Lab In Nonfiction Filmmaking,Other,6369,,
POLSW3100,,,72823,3,3,2,Justice,Political Science,776,,
POLSW3101,,,87788,0,1,1,Justice - Disc,Political Science,,,
PEPMU4615,,,25038,3,1,0,Macroeco/Fin Iss-Global Contxt,Other,,,
STATG6105,,,12640,4,7,0,Probability Theory I,Statistics,,,
BIOLX3360,,,5606,3,3,3,Animal Physiology,Biology,2920,,
WMSTX3131,,,5173,4,1,1,Women and Science,Other,,,
SOCIV3228,,,4204,3,2,2,Sociology of Medicine,Sociology,,,
DNCEX2501,,,6101,3,1,1,Biomechanics For the Dancer,Dance,,,
PORTW3350,,,69262,3,3,2,Lusophone Afr/Afro-Braz Cultrs,Spanish & Portuguese,,,
ANTHV2004,,,62145,3,3,2,Intro to Soc and Cultural Theory,Anthropology,2315,,
IEORE4729,IEOR,4729,15830,3,57,1,Adv Programming For Fin,Industrial Eng/Operations Res.,,,
ENGLW3732,,,23742,4,1,1,Postmodern Poetries,English & Comp-Lit,,,
MDESW3445,,,27427,3,2,2,Societies/Cultrs: Indian Ocean,Mid. East, South Asian, African Stud.,
ZULUW1201,,,11382,4,1,1,Intermediate Zulu I,Other,,,
EESCW4223,,,29750,4,3,1,Sedimentary Geology,Earth/Environmental Science,,,
MECEE4330,MECE,4330,75526,3,19,0,Thermofluid Systems Design,Mechanical Engineering,,,
AFRSX2004,,,2457,3,2,1,Introductn to African Studies,Other,,,
HRTSV3001,,,61551,3,4,3,Introduction to Human Rights,Other,2352,,
HRTSG4320,,,67566,3,1,1,Human Rights and Foreign Policy,Other,,,
POLSV3604,,,3576,3,2,2,"Civil War,Intervention Af",Political Science,5305,,
PHILV3752,,,60846,3,1,1,Philosophy of Law,Philosophy,6413,,
POLSX3411,,,352,4,1,1,Coll: Building Peace,Political Science,,,
ACTUK4823,,,76385,3,1,0,Actuarial Models,Other,,,
AHISX1001,,,1791,4,2,2,Introduction to Art History I,Art History,568,,
MDESW2030,,,70847,4,6,4,Maj Debates-Study of Africa,Mid. East, South Asian, African Stud.,
MDESW2031,,,62249,0,6,4,Maj Debates-Study of Africa,Mid. East, South Asian, African Stud.,
ENGLW4402,,,16028,3,1,1,Romantic Poetry,English & Comp-Lit,,,
ENGLW3245,,,77439,3,1,1,Medieval Experimental Poe,English & Comp-Lit,,,
MUSIX1501,,,4505,2,4,4,Voice Instruction,Music,,,
A&HMY4150,,,51557,2,1,1,Instrumental Music Instructn I,Other,,,
ENGLX3164,,,9221,3,1,1,Shakespeare II,English & Comp-Lit,,,
FRENW1105,,,23963,8,2,2,Accelerated Elem French,French,,,
STATW1001,,,12371,3,5,3,Intro to Statistical Reasoning,Statistics,1081,,
ENGLX3168,,,7200,3,2,1,Lyric Poetry: An Introduction,English & Comp-Lit,,,
AHISG4085,,,14602,3,3,3,Andean Art and Architecture,Art History,4646,,
ENGLW3256,,,66511,3,2,1,Country and City In the 19 Cent,English & Comp-Lit,,,
IEORE4712,IEOR,4712,26398,1,50,0,Behavioral Finance,Industrial Eng/Operations Res.,,,
A&HMY5350,,,51677,2,2,1,Piano Instruction-Music Majors,Other,,,
CPLSW3454,,,11783,3,2,2,Staging the Early Mod Mediterr,English & Comp-Lit,,,
SOCIW3920,,,22498,4,1,1,Social Networks,Sociology,,,
SOCIW3942,,,81758,4,1,1,Contemp Thry and Meth-Hist Soci,Sociology,,,
SOCIC3999,,,63269,4,1,1,Individual Study II,Sociology,,,
ECONX2075,,,2613,3,2,2,Logic Limits Economic Justice,Economics,5602,,
BIOLX1502,,,4239,3,10,6,Intro Cell and Molecular Biol,Biology,5624,,
AHISX3687,,,415,3,2,2,Modern Japanese Art,Art History,,,
VIARR4702,,,91601,3,1,0,Photo: Digital Documentary,Visual Arts,,,
SOCIX3911,,,4445,4,2,2,Social Contexts Immigratn Law,Sociology,5798,,
SOCIX3913,,,5930,4,2,2,Inequalities U.S. Law and Society,Sociology,,,
