ID,Dept,Number,Call,Credits,Taken,Undergrads,Name,Department,Culpa,,,,
ARCHA4820,,,26033,1,19,0,Designing Interactive Narratv,Architecture,,,,,
ARCHA4825,,,87192,3,56,0,Sustainability and Preservatn,Architecture,,,,,
ARCHA4831,,,91997,1,21,0,Drwg After the Computer,Architecture,,,,,
ARCHA4832,,,22698,1,72,0,Drawing Is Invention I,Architecture,,,,,
ARCHA4833,,,96647,1,13,0,Modeling After the Computer,Architecture,,,,,
ARCHA4841,,,12949,1,41,0,Algorithms and Urbanisms: Simcity,Architecture,,,,,
ARCHA6010,,,27896,9,31,0,Aad Global Metropolis Studio,Architecture,,,,,
ARCHA6011,,,60818,0,30,0,Global Metropolis Worksho,Architecture,,,,,
ARCHA6012,,,97050,3,41,0,Global Metropolis Workshop,Architecture,,,,,
ARCHA6134,,,86293,3,12,0,Facing Energy,Architecture,,,,,
ARCHA6163,,,61046,3,13,0,Latin American Arch 1929-2012,Architecture,,,,,
ARCHA6165,,,67046,3,12,0,Cont. Cities Probs of Health,Architecture,,,,,
ARCHA6309,,,14029,3,54,0,Conserv. of Earthen Arch,Architecture,,,,,
ARCHA6310,,,62786,3,15,0,Indigenous Landscape,Architecture,,,,,
ARCHA6414,,,28597,3,76,0,Gis For Preservation,Architecture,,,,,
ARCHA6417,,,85280,1,38,0,Natl Register of Hist Places,Architecture,,,,,
ARCHA6421,,,25280,1,27,0,Historic Replicas,Architecture,,,,,
ARCHA6510,,,63012,1,43,0,Neighborhood Pres + Zoning,Architecture,,,,,
ARCHA6671,,,71596,3,6,0,Form Alliance+Dismant Oppostn,Architecture,,,,,
ARCHA6705,,,68596,3,125,0,Arch + Dev of Ny,Architecture,,,,,
ARCHA6707,,,84707,3,3,0,"Agencies, Crit and Media",Architecture,,,,,
ARCHA6712,,,61546,3,47,0,Architectural Finishes,Architecture,,,,,
ARCHA6713,,,98463,3,6,0,Heritage + Social Justice,Architecture,,,,,
ARCHA6727,,,63046,3,157,0,"Old Bldgs, New Forms",Architecture,,,,,
ARCHA6728,,,87096,3,41,0,Wood,Architecture,,,,,
ARCHA6750,,,97196,4,233,0,Historc Preservation Studio II,Architecture,,,,,
ARCHA6753,,,64692,6,251,0,Thesis II,Architecture,,,,,
ARCHA6755,,,26279,1,5,0,Documentation + Arch Conserv,Architecture,,,,,
ARCHA6764,,,63780,4,73,0,Basic Conservation Scienc,Architecture,,,,,
ARCHA6771,,,76146,1,25,0,Hist Pres Advocacy,Architecture,,,,,
ARCHA6778,,,72496,3,91,0,Imperatives of Ubranism,Architecture,,,,,
ARCHA6781,,,71652,3,11,0,Arch or Revolution,Architecture,,,,,
ARCHA6784,,,82597,3,77,0,"Stone, Brick + Terra Cotta",Architecture,,,,,
ARCHA6829,,,81296,3,68,0,Form + Fabric Negotiations,Architecture,,,,,
ARCHA6831,,,87397,3,198,0,Intro to Hist Sys + Strctrs,Architecture,,,,,
ARCHA6835,,,85846,3,123,0,Asian Urbanism Now,Architecture,,,,,
ARCHA6851,,,87446,9,451,0,Urban Design Studio III,Architecture,,,,,
ARCHA6901,,,90996,3,287,0,Research II,Architecture,,,,,
ARCHA6907,,,92896,9,10,0,Applied Research III,Architecture,,,,,
ARCHA8906,,,12779,3,30,0,Phd Seminar,Architecture,,,,,
ARCHV3101,,,4466,4,405,0,Arch.Reprsentation: Abstra,Architecture,,,,,
ARCHV3103,,,6306,4,383,0,Arch.Representation: Perce,Architecture,,,,,
ARCHV3117,,,9471,3,437,0,Perceptions of Architecture,Architecture,,,,,
ARCHV3121,,,4645,3,61,0,Urban Praxis: Soc Theory Arch,Architecture,,,,,
ARCHV3202,,,9836,4,312,0,Architectural Design II,Architecture,,,,,
ARCHV3312,,,7408,3,404,0,"Sp Tpcs: Arch, Nature,Tech",Architecture,,,,,
ARCHV3901,,,7118,4,349,0,Sr Sem: Manufacturing Arch,Architecture,,,,,
ARCHV3998,,,7855,3,81,0,Independent Study,Architecture,,,,,
ARCHV1020,,,3527,3,311,0,Intro Arch Design Vis Cul,Architecture,,,,,
ASN01P,,,64804,0,56,0,Pain Management,Other,,,,,
ASN02P,,,17815,0,170,0,Anesthesiology Preceptorship,Other,,,,,
ASN03P,,,12951,0,369,0,Cardiothoracic-Surg-Icu Subi,Other,,,,,
ASN04P,,,83307,0,36,0,Anesthesia Residency Credit,Other,,,,,
ASN90P,,,19413,0,13,0,Anesthesiology Research,Other,,,,,
ASN036,,,75730,0,42,0,Anesthesiology Preceptorship,Other,,,,,
ASCEV2002,,,75894,4,1065,0,Intro Major Tpcs: East Asian,East Asian Lang. & Cult.,,,,,
ASCEV2359,,,2887,3,1258,0,Intro-East Asian Civlztn-,East Asian Lang. & Cult.,,,,,
ASCEV2360,,,13506,0,1156,0,Intro-E As Civ: China-Disc,East Asian Lang. & Cult.,,,,,
ASCEV2361,,,11632,3,1358,0,Intro East Asian Civ: Japan,East Asian Lang. & Cult.,,,,,
ASCEV2371,,,28547,0,1138,0,Intro East Asian Civ: Japan-Dis,East Asian Lang. & Cult.,,,,,
ASCMV2008,,,67470,4,1305,0,Contemp Islamic Civilization,Other,,,,,
ASCMV2118,,,67299,0,1297,0,Contmp Islamic Civilizatn-Disc,Other,,,,,
ASPHV1900,,,75006,1,139,0,Sem-Contemp Physics/Astronomy,Other,,,,,
ASSTX3999,,,7806,4,126,0,Independent Study,Other,,,,,
ASTRC1403,,,28434,3,1054,0,"Earth, Moon, and Planets",Astronomy,,,,,
ASTRC1404,,,28682,3,676,0,"Stars,Galaxies and Cosmology",Astronomy,,,,,
ASTRC1453,,,11588,3,61,0,Another Earth?,Astronomy,,,,,
ASTRC1903,,,5686,1,595,0,"Earth, Moon, and Planets-Lect",Astronomy,,,,,
ASTRC1904,,,9992,1,576,0,Astronomy Lab II,Astronomy,,,,,
ASTRC2002,,,12999,3,94,0,Intro to Astrophysics,Astronomy,,,,,
ASTRC2900,,,13761,1,122,0,Frontiers of Astrophysics,Astronomy,,,,,
ASTRC3273,,,72585,3,28,0,High Energy Astrophysics,Astronomy,,,,,
ASTRC3602,,,71301,3,41,0,Phys Cosmo and Extragalactc Astr,Astronomy,,,,,
ASTRC3646,,,20542,3,79,0,Observational Astronomy,Astronomy,,,,,
ASTRC3998,,,28683,3,30,0,Independent Research,Astronomy,,,,,
ASTRG6002,,,21443,3,57,0,Physics of the Ism and Igm,Astronomy,,,,,
ASTRG8003,,,75147,3,31,0,Astrophysical Fluid Dynamics,Astronomy,,,,,
ASTRG9004,,,69061,3,100,0,Research Seminar II,Astronomy,,,,,
ASTRX1754,,,5649,3,748,0,"Stars, Galaxies and Cosmo",Astronomy,,,,,
AUAHO4086,,,27102,0,2,0,Aztec Art and Architecture,Other,,,,,
AUANO1009,,,60956,0,2,0,Intro to Language and Culture,Other,,,,,
AUANO3007,,,87902,0,6,0,Archaeol Before the Bible,Other,,,,,
AUANO3126,,,81287,0,6,0,Imagining the City,Other,,,,,
AUATO1453,,,62547,0,5,0,Another Earth?,Other,,,,,
AUATO3646,,,88041,0,1,0,Observational Astronomy,Other,,,,,
AUCCO4190,,,29790,0,10,0,Philosophy In Classical Rome,Other,,,,,
AUCCO4411,,,78001,0,5,0,Egypt In the Classical World,Other,,,,,
AUCGO4450,,,78347,0,1,0,Hist Avant-Gardes 1909-1929,Other,,,,,
AUCLO3132,,,88756,0,28,0,Classical Myth,Other,,,,,
AUCOO1004,,,96048,0,1,0,Intro-Comput Sci/Prog In Java,Other,,,,,
AUCOO3101,,,11534,0,1,0,Programming Lang (Rails),Other,,,,,
AUEBO0306,,,15956,0,1,0,Disease Ecology,Other,,,,,
AUEBO0323,,,93457,0,1,0,Climate and Biodiversity,Other,,,,,
AUEBO0338,,,63793,0,1,0,Forest Management and Conservatn,Other,,,,,
AUEBO0351,,,64732,0,1,0,Intro to Environmental Policy,Other,,,,,
AUEBO0402,,,61997,0,1,0,Psyc-Envir Dec-S-Makng Sus Beh,Other,,,,,
AUEBO0404,,,19717,0,1,0,Systems and Sustainability,Other,,,,,
AUEBO0406,,,18400,0,1,0,Population and Sustainable Devpt,Other,,,,,
AUEBO0450,,,79790,0,1,0,Evolution: Darwin to Dna,Other,,,,,
AUEBO0486,,,72251,0,1,0,Scenarios Fr Sustainable World,Other,,,,,
AUEBO0501,,,25037,0,1,0,Little Things Infl. Plnt Earth,Other,,,,,
AUENO3176,,,87506,0,4,0,The Romantic Era,Other,,,,,
AUENO3180,,,92352,0,7,0,American Literature 1800-1870,Other,,,,,
AUENO3414,,,70954,0,1,0,Literary Criticism Plato-Kant,Other,,,,,
AUENO4225,,,23551,0,5,0,Virginia Woolf,Other,,,,,
AUENO4621,,,91897,0,1,0,The Harlem Renaissance,Other,,,,,
AUENO4634,,,25291,0,6,0,Amer Fiction As American Hist,Other,,,,,
AUERO3222,,,98099,0,7,0,Nature/Power Envir Hist N Amer,Other,,,,,
AUERO4030,,,22220,0,1,0,"Sound: the Sacred, the Secular",Other,,,,,
AUFLO4047,,,84793,0,2,0,Sound and Image Theory,Other,,,,,
AUFSO2006,,,26603,0,8,0,Introduction African Diaspora,Other,,,,,
AUHSO1020,,,86292,0,26,0,Romans/Empire 754 Bc to 565 Ad,Other,,,,,
AUHSO1302,,,11910,0,22,0,European History Since 1789,Other,,,,,
AUHSO1402,,,12201,0,10,0,American Civ Since Civil War,Other,,,,,
AUHSO1600,,,97652,0,4,0,"Jews,Fr Babylonia to Bloombert",Other,,,,,
AUHSO1760,,,61787,0,11,0,Intro African Hist: 1700-Presnt,Other,,,,,
AUHSO3006,,,10038,0,9,0,Ancient Political Theory,Other,,,,,
AUHSO3060,,,63072,0,3,0,Laws of War In the Middle Ages,Other,,,,,
AUHSO3304,,,75033,0,22,0,"Modern Germany, 1900-2000",Other,,,,,
AUHSO3406,,,60289,0,8,0,American Beginnings,Other,,,,,
AUHSO3570,,,13544,0,2,0,Alma Mater: Hist U.S.Coll/Univ,Other,,,,,
AUHSO3663,,,21106,0,6,0,Mexico From Revol to Demo,Other,,,,,
AUMEO2640,,,23360,0,3,0,Mod S Asia: Intro to Bollywood,Other,,,,,
AUMEO3541,,,72810,0,9,0,Zionism: a Cultural Perspective,Other,,,,,
AUMEO4062,,,16801,0,1,0,Global Political Thought,Other,,,,,
AUMSO2026,,,92903,0,9,0,The Symphony,Other,,,,,
AUMSO3400,,,86454,0,8,0,Topics In Music and Society,Other,,,,,
AUMSO6205,,,29724,0,1,0,Billie Holiday,Other,,,,,
AUPHO3264,,,26802,0,7,0,Hegel,Other,,,,,
AUPHO3274,,,92118,0,1,0,Nietzsche,Other,,,,,
AUPHO3551,,,25852,0,5,0,Philosophy of Science,Other,,,,,
AUPSO1601,,,23754,0,18,0,International Politics,Other,,,,,
AUPSO3240,,,67547,0,2,0,"Race, Law and Amer Politics",Other,,,,,
AURLO2105,,,73362,0,15,0,Christianity,Other,,,,,
AURLO2405,,,86067,0,2,0,Chinese Religious Traditions,Other,,,,,
AURLO3307,,,11704,0,6,0,Muslims In Diaspora,Other,,,,,
AURLO3603,,,98605,0,14,0,Religion In American II,Other,,,,,
AURLO3720,,,28560,0,13,0,Religion and Its Critics,Other,,,,,
AURSO3221,,,66805,0,10,0,Lit and Revolution (20Th C Lit),Other,,,,,
AURSO3223,,,86302,0,8,0,Magical Mystery Tour Legacy,Other,,,,,
AURSO4155,,,21852,0,3,0,Hist of Russian/Soviet Film,Other,,,,,
AUSOO1000,,,76546,0,17,0,The Social World,Other,,,,,
AUSOO3214,,,63791,0,5,0,Immigration-Transform-Amer Soc,Other,,,,,
AUSOO3217,,,67950,0,9,0,Law and Society,Other,,,,,
AUSOO3671,,,60843,0,7,0,"Media, Culture and Society",Other,,,,,
AUUSO3565,,,91257,0,1,0,Cities In Developng Countries,Other,,,,,
BACLC0001,,,69337,0,43,0,Casb: Barcelona Program I,Other,,,,,
BARDO7950,,,23363,3,1,0,Exhibiting Cultures,Other,,,,,
BBSY4032,,,50198,2,1,0,Neuroscience of Speech and Lang,Other,,,,,
BBSRY4151,,,50974,3,1,0,Lab Methods In Biomechanics,Other,,,,,
BCHMG6012,,,61755,5,26,0,Biochemistry Special Methods I,Other,,,,,
BCHMG6270,,,66749,4,27,0,Nmr Spectroscpy/Macromolecules,Other,,,,,
BCHMG9016,,,66006,10,163,0,Research In Biochemistry I,Other,,,,,
BCRSW1102,,,25783,4,11,0,Elem Bosnian/Croatian/Serbian,Other,,,,,
BCRSW1202,,,75509,4,14,0,Inter Bosnian/Croatian/Serbian,Other,,,,,
BCRSW4332,,,63018,3,4,0,Adv Bosnian/Croatian/Serbian,Other,,,,,
BENGW1102,,,24469,4,62,0,Elementary Bengali II,Other,,,,,
BENGW1202,,,72094,4,62,0,Intermediate Bengali II,Other,,,,,
BERLO0001,,,69270,15,141,0,Full-Time Berl Consortium Prog,Other,,,,,
BIETK4330,,,70350,3,129,0,Law and Bioethics,Other,,,,,
BIETK4400,,,10677,3,178,0,Intro to Clinical Bioethi,Other,,,,,
BIETK4440,,,19606,3,132,0,Global Ethics,Other,,,,,
BIETK4990,,,76011,3,19,0,Master Thesis,Other,,,,,
BIETK4991,,,87747,1,36,0,Master Thesis Workshop,Other,,,,,
BIETK4992,,,62661,2,29,0,Master Thesis (2 Credit),Other,,,,,
BIETK4993,,,21402,3,65,0,Master Thesis (3 Credit),Other,,,,,
BIETK4997,,,91847,3,31,0,Independent Study,Other,,,,,
BIETK7001,,,11678,3,37,0,Tpcs In Neuroscience and Ethics,Other,,,,,
BIETK7003,,,87047,3,13,0,Science For Bioethicists,Other,,,,,
BINFG4002,,,29566,4,112,0,Methods II: Computationl Method,Other,,,,,
BINFG4005,,,68496,3,72,0,Process Redesign-Complex Org,Other,,,,,
BINFG4011,,,73047,3,40,0,Acculturatn to Med and Clin Info,Other,,,,,
BINFG4013,,,76296,3,123,0,Biological Sequence Analysis,Other,,,,,
BINFG4016,,,82396,3,30,0,Quant/Comp Aspects Infect Dis,Other,,,,,
BINFG4022,,,85796,3,34,0,Explortn/Clin Informatn N,Other,,,,,
BINFG4099,,,91346,1,342,0,Res Sem In Biomed Informatics,Other,,,,,
BINFG6001,,,97547,6,515,0,Projects-Biomedical Informatcs,Other,,,,,
BINFG6002,,,92496,3,48,0,Methods III: Research Methods,Other,,,,,
BINFG8010,,,86279,2,116,0,M.Phil Teaching Experience,Other,,,,,
BINFG9001,,,87146,12,183,0,Doctoral Research,Other,,,,,
BINFG8001,,,21252,2,30,0,Readings In Biomed Informatics,Other,,,,,
BINFG9999,,,22446,0,50,0,Doctoral Dissertation,Other,,,,,
BIOCC3512,,,75547,3,471,0,Molecular Biology,Other,,,,,
BIOCW4512,,,70363,3,75,0,Molecular Biology,Other,,,,,
BIOLC2006,,,62833,4,2544,0,"Intro Bio II: Cell Bio,Dev/Phys",Biology,,,,,
BIOLC3799,,,73677,3,102,0,Readings-Molecular Bio-Cancer,Biology,,,,,
BIOLF2402,,,23729,3,1406,0,"Cell Biology,Devpt and Phys",Biology,,,,,
BIOLG4075,,,15529,3,59,0,Biology At Physical Extremes,Biology,,,,,
BIOLG4305,,,68604,3,394,0,Seminar In Biotechnology,Biology,,,,,
BIOLG4500,,,62880,6,75,0,Supervised Research,Biology,,,,,
BIOLG4501,,,65334,3,30,0,Supervised Research,Biology,,,,,
BIOLG6003,,,17221,2,268,0,Cell Biology,Biology,,,,,
BIOLG6300,,,10486,2,78,0,Writing For the Biological Sci,Biology,,,,,
BIOLG9500,,,66803,12,1876,0,Supervised Individual Research,Biology,,,,,
BIOLH3992,,,75793,3,6,0,Neurosci Fonctionnells,Biology,,,,,
BIOLH3998,,,80545,4,7,0,Pasteur,Biology,,,,,
BIOLW1130,,,77656,3,107,0,Genes and Development,Biology,,,,,
BIOLW3005,,,19295,4,723,0,Neurobio II: Devpt and Systems,Biology,,,,,
BIOLW3006,,,22072,3,823,0,General Physiology,Biology,,,,,
BIOLW3008,,,68045,3,95,0,Cellular Physiology of Disease,Biology,,,,,
BIOLW3031,,,14318,3,736,0,Genetics,Biology,,,,,
BIOLW3040,,,62478,3,102,0,Lab In Molecular Biology,Biology,,,,,
BIOLW3058,,,10312,5,68,0,Project Lab In Microbiology,Biology,,,,,
BIOLW3193,,,81796,3,16,0,Stem Cell Biol and Applications,Biology,,,,,
BIOLW3310,,,73245,3,695,0,Virology,Biology,,,,,
BIOLW3500,,,62040,4,977,0,Individual Topics,Biology,,,,,
BIOLW3700,,,62901,4,40,0,Independent Clinical Research,Biology,,,,,
BIOLW3995,,,23654,2,512,0,Crossroads In Bioethics,Biology,,,,,
BIOLW4005,,,27188,4,127,0,Neurobio II: Devpt and Systems,Biology,,,,,
BIOLW4008,,,71023,3,34,0,Cellular Physiology of Di,Biology,,,,,
BIOLW4031,,,21533,3,104,0,Genetics,Biology,,,,,
BIOLW4082,,,12997,4,43,0,Theor Found/Applc-Biophys Mthd,Biology,,,,,
BIOLW4193,,,91747,3,9,0,Stem Cell Biol and Applications,Biology,,,,,
BIOLW4310,,,69378,3,78,0,Virology,Biology,,,,,
BIOLW4510,,,98499,4,113,0,Genomics of Gene Regulation,Biology,,,,,
BIOLW4799,,,70760,3,156,0,Molecular Biology of Cancer,Biology,,,,,
BIOLX1002,,,3853,4,824,0,Contemporary Issues In Biology,Biology,,,,,
BIOLX1502,,,4239,3,1660,0,Intro Cell and Molecular Biol,Biology,,,,,
BIOLX1503,,,4360,2,1428,0,Intro Lab Cellular and Molec Bio,Biology,,,,,
BIOLX2100,,,3925,3,707,0,Molecular and Mendelian Genetics,Biology,,,,,
BIOLX2278,,,1285,3,105,0,Evolution,Biology,,,,,
BIOLX2900,,,9228,1,21,0,Research Methods Seminar,Biology,,,,,
BIOLX3303,,,6732,3,161,0,Lab In Molecular Biology,Biology,,,,,
BIOLX3360,,,5606,3,277,0,Animal Physiology,Biology,,,,,
BIOLX3361,,,3212,3,159,0,Laboratory In Animal Phys,Biology,,,,,
BIOLX3362,,,8088,3,369,0,Molecular and Cellular Neuros,Biology,,,,,
BIOLX3363,,,8377,3,138,0,Lab In Molec and Cell Neurosci,Biology,,,,,
BIOLX3388,,,5155,3,73,0,Tropical Ecology,Biology,,,,,
BIOLX3590,,,3374,4,169,0,Sr Sem: Behavior and Neurobi,Biology,,,,,
BIOLX3592,,,3012,3,51,0,Guided Research and Seminar,Biology,,,,,
BIOLX3594,,,1445,3,71,0,Senior Thesis Research,Biology,,,,,
BIOLX3597,,,3884,4,298,0,Guided Research,Biology,,,,,
BIOLW2501,,,13092,3,2512,0,Contemporary Biology Lab,Biology,,,,,
BIOTG4140,,,18845,3,13,0,Fund of the Biosci Industry,Other,,,,,
BIOTW4160,,,71201,3,65,0,Biotechnology Law,Other,,,,,
BIOTW4201,,,26008,3,159,0,Sem-Biotech Devpt and Regulation,Other,,,,,
BISTP6107,,,83547,3,76,0,Biostat Analysis Using Spss,Other,,,,,
BISTP6110,,,93246,3,506,0,Statistical Computing Wit,Other,,,,,
BISTP6170,,,96646,3,53,0,New Drug Dev: Regulat Overview,Other,,,,,
BISTP8100,,,81280,3,1202,0,Applied Regression I,Other,,,,,
BISTP8103,,,87279,0,397,0,Por Career Development Colloquium,Other,,,,,
BISTP8109,,,15942,3,257,0,Statistical Inference,Other,,,,,
BISTP8110,,,11746,3,465,0,Applied Regression II,Other,,,,,
BISTP8111,,,65949,3,234,0,Linear Regression Models,Other,,,,,
BISTP8115,,,12192,0,55,0,Lab: Applied Regression II,Other,,,,,
BISTP8116,,,82998,3,222,0,Design of Medical Experiments,Other,,,,,
BISTP8119,,,26351,3,30,0,Adv Stat/Comput Mthd-Gen/Genmc,Other,,,,,
BISTP8120,,,86996,3,1822,0,Analysis of Categorical Data,Other,,,,,
BISTP8140,,,97947,3,541,0,Randomized Clinical Trial,Other,,,,,
BISTP8144,,,77031,3,62,0,Rct'S III: Pharm Stats,Other,,,,,
BISTP8158,,,87031,3,124,0,Latent-Var-Struc Equation Modl,Other,,,,,
BISTP8160,,,68296,3,70,0,Tpcs In Advncd Stat Computing,Other,,,,,
BISTP8177,,,60799,3,16,0,Biostat In Legal Proceedings,Other,,,,,
BISTP8185,,,71698,1,210,0,Capstone Consulting Seminar,Other,,,,,
BISTP9110,,,75996,4,44,0,Theory of Stat Inference I,Other,,,,,
BISTP9115,,,77040,3,26,0,Topics In Biostat Cancer Research,Other,,,,,
BISTP9160,,,78146,3,51,0,Master'S Essay I - Clin Res,Other,,,,,
BISTP9185,,,82397,1,35,0,Doctoral Consulting Semin,Other,,,,,
BMCHE3500,BMEN,3500,72500,3,135,0,Biol Transport and Rate Process,Other,,,,,
BMCHE4810,BMEN,4810,62200,3,55,0,Artifical Organs,Other,,,,,
BMEEE4740,BMEN,4740,18450,3,61,0,Bioinstrumentation,Other,,,,,
BMENE2300,BMEN,2300,62212,0,122,0,Biomechanics Track,BioMedical Engineering,,,,,
BMENE2400,BMEN,2400,82792,0,54,0,Biosignal and Biomed Imag Track,BioMedical Engineering,,,,,
BMENE2500,BMEN,2500,72205,0,235,0,Cellular and Tissue Engin Track,BioMedical Engineering,,,,,
BMENE3320,BMEN,3320,12289,3,232,0,Fluid Biomechanics,BioMedical Engineering,,,,,
BMENE3820,BMEN,3820,75293,3,429,0,Biomedical Engineering Lab I,BioMedical Engineering,,,,,
BMENE3920,BMEN,3920,83200,4,428,0,Biomedical Engin Design II,BioMedical Engineering,,,,,
BMENE4002,BMEN,4002,72250,3,687,0,Quant Physiology II: Organ Syst,BioMedical Engineering,,,,,
BMENE4010,BMEN,4010,73300,2,418,0,Ethics For Biomedicl Engineers,BioMedical Engineering,,,,,
BMENE4300,BMEN,4300,81198,3,201,0,Solid Biomechanics,BioMedical Engineering,,,,,
BMENE4400,BMEN,4400,15988,3,24,0,Wavelet Appl-Biomed Image Proc,BioMedical Engineering,,,,,
BMENE4410,BMEN,4410,16828,3,113,0,Prin of Ultrasound In Medicine,BioMedical Engineering,,,,,
BMENE4440,BMEN,4440,83201,3,63,0,Physiological Control System,BioMedical Engineering,,,,,
BMENE4502,BMEN,4502,86301,3,461,0,Tissue Engineering II,BioMedical Engineering,,,,,
BMENE4750,BMEN,4750,97599,3,23,0,Sound and Hearing,BioMedical Engineering,,,,,
BMENE4840,BMEN,4840,78305,3,29,0,Functional Imaging Brain,BioMedical Engineering,,,,,
BMENE4898,BMEN,4898,12205,3,60,0,Biophotonics,BioMedical Engineering,,,,,
BMENE9500,BMEN,9500,13297,6,621,0,Doctoral Research,BioMedical Engineering,,,,,
BMENE9700,BMEN,9700,98349,0,709,0,Biomedical Engineering Seminar,BioMedical Engineering,,,,,
BMENE3998,BMEN,3998,88699,3,348,0,Projects In Biomedical Engin,BioMedical Engineering,,,,,
BMENE9100,BMEN,9100,20965,6,418,0,Masters Research,BioMedical Engineering,,,,,
BMENE9900,BMEN,9900,28548,0,37,0,Doctoral Dissertation,BioMedical Engineering,,,,,
BMENE9800,BMEN,9800,18000,3,30,0,Doctoral Research Instruction,BioMedical Engineering,,,,,
BUECB5200,,,68966,1,1597,0,Managerial Economics,Other,,,,,
BUECB5201,,,17512,3,1103,0,Global Economic Environment,Other,,,,,
BUECB6200,,,65248,0,1730,0,Managerial Economics,Other,,,,,
BUECB6201,,,12578,0,1734,0,Global Economic Environment,Other,,,,,
BUECB7216,,,75340,3,548,0,Economics of Strategic Behavio,Other,,,,,
BUECB7217,,,65213,3,17,0,Management In the Media A,Other,,,,,
BUECB7220,,,72908,3,46,0,The Private Sector and Internati,Other,,,,,
BUECB8213,,,22218,1,97,0,Media and Entertainment: Strat,Other,,,,,
BUECB8215,,,73255,1,97,0,Economics of Organization,Other,,,,,
BUECB8220,,,70823,3,87,0,The Private Sector and Internati,Other,,,,,
BUECB8221,,,61911,1,110,0,Economics of Healthcare and Ph,Other,,,,,
BUECB8224,,,69607,3,82,0,Energy and Resource Economics,Other,,,,,
BUECB8226,,,17354,3,76,0,Developing Strategies For High,Other,,,,,
BUECB8250,,,68391,1,532,0,Global Economic Environment,Other,,,,,
BUECB8251,,,77702,3,294,0,Financial Markets and the E,Other,,,,,
BUECB8315,,,26248,1,488,0,Game Theory and Business,Other,,,,,
BUECB8748,,,77262,3,85,0,International Business,Other,,,,,
BUECB9209,,,76028,1,81,0,(Phd) Economic Theory III,Other,,,,,
BUECB9211,,,67117,1,82,0,(Phd) Economic Theory IV,Other,,,,,
BUECB7251,,,20655,3,100,0,"Financial Markets, Central Ban",Other,,,,,
BUECB5919,,,62452,3,18,0,World Economy: Problems and Pros,Other,,,,,
BUECB5920,,,10889,3,8,0,Incentives In Organisations,Other,,,,,
BUSIB7748,,,67210,3,19,0,International Business,Business,,,,,
BUSIB7800,,,18353,3,101,0,Independent Studies - 3 Credit,Business,,,,,
BUSIB7802,,,61130,1,8,0,Independent Studies - 1.5 Cred,Business,,,,,
BUSIB7803,,,71657,3,36,0,Team Project - 3 Credits,Business,,,,,
BUSIB8700,,,28657,15,47,0,Exchange Program - London,Business,,,,,
BUSIB8706,,,61871,3,30,0,Global Immersion: Growth Oppor,Business,,,,,
BUSIB8714,,,18530,3,88,0,Global Immersion: the Brazilia,Business,,,,,
BUSIB8719,,,69566,3,200,0,Global Immersion: Explorng Cuba,Business,,,,,
BUSIB8722,,,26225,3,60,0,Global Immersion: Exploring Tu,Business,,,,,
BUSIB8745,,,17314,1,91,0,Forecasting For Drug Developme,Business,,,,,
BUSIB8752,,,67134,3,127,0,Venture Capital Seminar,Business,,,,,
BUSIB8753,,,23793,3,9,0,Global Business Project,Business,,,,,
BUSIB8763,,,98462,1,17,0,Doing Businedd In Cuba,Business,,,,,
BUSIB8800,,,74830,3,674,0,Independent Study - 3 Credits,Business,,,,,
BUSIB8802,,,23376,1,334,0,Independent Study - 1.5 Credit,Business,,,,,
BUSIB8810,,,22961,1,343,0,Cross Cultural Seminar(Sp,Business,,,,,
BUSIB9800,,,71164,0,641,0,(Phd) Research,Business,,,,,
BUSIB9802,,,27823,3,35,0,(Phd) Independent Study,Business,,,,,
BUSIB9803,,,18912,1,11,0,Ms Marketing Internship,Business,,,,,
BUSIB9804,,,69948,1,12,0,Ms Finance Internship,Business,,,,,
